stem,group,view,width,height,mean_luma,std_luma,entropy,sharpness,dynamic_range,dark_fraction,white_fraction,mean_saturation,crack_bbox_fraction,objects_0,objects_1,objects_2,phash,dhash,cluster,quality,reject_reasons,selected
STFI_QK4HBIC_5_P_png.rf.6217eef96dee307eac54e0632c55ca00,STFI_QK4HBIC,5,232,232,118.58244323730469,32.64991774712262,7.021432007954797,76.1493788023945,104.0,0.0001373291015625,0.0,61.479095458984375,0.2680402794292509,8,4,2,8486a253c17bcb7e,c0e6275466a416d6,139,0.5362018287681374,,1
STFI_QK4HBIC_6_P_png.rf.8b3672d21a2b8450f6042796881c243b,STFI_QK4HBIC,6,231,231,118.69857788085938,32.64345165146783,7.022095836346192,76.29548033699393,104.0,0.0001373291015625,0.0,61.30290222167969,0.2606397931073255,8,4,2,d12cf7f914d194c4,9495d299d51998dc,139,0.5353484126024278,,0
STFI_R6V1T4M_5_P_png.rf.4fa3de7b088009b58fa39b14ac2948a4,STFI_R6V1T4M,5,464,464,147.73794555664062,42.29738284498371,7.325844216030515,503.51343105896376,133.0,4.57763671875e-05,0.0,21.375900268554688,0.9956942999405469,23,1,16,ac8b612dac9d24d7,5799d4552dae51a4,181,0.7735200817282284,,1
STFI_R6V1T4M_6_P_png.rf.e079a5442faab5c112602349ea9c17cb,STFI_R6V1T4M,6,580,580,151.5518341064453,42.26040610099614,7.2631112357936445,739.6861843576189,130.0,1.52587890625e-05,0.0,22.053619384765625,0.9759007134363853,37,2,18,c316becec1118b79,e426adc4c96936cd,227,0.7636421789962394,,0
STFI_R851UBO_5_P_png.rf.df78938752f2d2e4b98bffab6c52c9cc,STFI_R851UBO,5,127,127,153.117431640625,38.42773794792188,7.003324219041022,44.523345947265625,109.0,0.0010223388671875,0.0,23.5447998046875,0.2798685597371195,4,3,1,cbda32cfc144d915,21614ac343236393,-1,nan,image_too_small,0
STFI_R851UBO_6_P_png.rf.bc416eeef14707221562031c1210377f,STFI_R851UBO,6,137,137,153.886962890625,32.72090233570409,6.909607034553175,41.690968736074865,100.0,0.000732421875,0.0,22.316421508789062,0.9564707762800363,2,4,2,c3c41ac4f82cf36d,a390988082886519,97,0.4950122093892171,,1
STFI_RDKZSDX_5_P_png.rf.878baf3ab7f04d986f1b36e2e0018c4a,STFI_RDKZSDX,5,624,624,149.56298828125,36.14268572548303,7.011743000992075,1426.1413012796547,129.0,0.0,0.0,10.61810302734375,0.9967974400065747,41,1,20,a96498ac5a4fe19d,b3bfca5b8f527a99,131,0.7140762458827706,,1
STFI_RDKZSDX_6_P_png.rf.aa641d63ccf9d256ae48c6d993df6e90,STFI_RDKZSDX,6,608,608,149.09271240234375,36.383929475637814,7.023294002716421,1155.798743657535,129.0,0.0,0.0,10.717803955078125,0.9967132314750692,40,1,14,fd10cdb9071ab4d8,36522c0e4a240166,181,0.7166058677307652,,1
STFI_RKHM2J4_5_P_png.rf.951ec34772a5c7b647c7958272623677,STFI_RKHM2J4,5,336,336,149.38546752929688,29.35932259073739,6.8933526052456795,171.65326082683168,99.0,0.000244140625,0.0,46.023345947265625,0.98218714569161,17,8,5,eb5ce42d69e10cac,a3758d9879e9cf8b,120,0.5893123842917627,,0
STFI_RKHM2J4_6_P_png.rf.841c9823027b18eaf23383ce7f205c8a,STFI_RKHM2J4,6,336,336,149.41567993164062,29.373987070951593,6.89359455132551,172.22979969438165,99.0,0.000213623046875,0.0,45.97966003417969,0.98218714569161,17,8,6,bee6b1873c4b5904,0e0c6861644a513a,8,0.5895583634233021,,1
STFI_RP99WY0_5_P_png.rf.df5e018e37b23022d19f8d8a394a4f93,STFI_RP99WY0,5,356,356,104.50682067871094,29.65567551820785,6.917246582549252,154.55017903610133,99.0,0.0001220703125,0.0,58.091552734375,0.6274460295417246,10,10,4,c4fc24e6dd1dd023,0e86d070c9c5cf63,2,0.5720620810338932,,1
STFI_RP99WY0_6_P_png.rf.aa55e54f82b0961e626f3c77b3df2b8e,STFI_RP99WY0,6,320,320,104.31942749023438,29.864724178504815,6.919320069255136,109.57151951431297,100.0,0.0001983642578125,0.0,58.35546875,0.696533203125,7,6,3,94ac39a34f8eb22b,17ba34e5e15cbc18,2,0.555276428603671,,0
STFI_RTGZX4X_5_P_png.rf.9c565128d77790500d581b2b4099ae81,STFI_RTGZX4X,5,113,113,136.4998016357422,57.26994702491039,7.314106276995627,205.5555419921875,157.0,0.0021820068359375,0.0,16.160354614257812,0.22805231419844937,3,4,1,b8eb47b8f29d9005,9403b39cbcbcb68c,-1,nan,image_too_small,0
STFI_RTGZX4X_6_P_png.rf.ba31190d9264b16f14b8f85d38c9ddbb,STFI_RTGZX4X,6,113,113,146.63011169433594,54.63518459430725,7.341679688154819,158.49755859375,154.0,0.002349853515625,0.0,14.577499389648438,0.22805231419844937,2,5,1,c7ca52c3caa7aa2c,49c8754550484e54,-1,nan,image_too_small,0
STFI_S40IZZU_5_P_png.rf.6045992534f430a2c22a73605288f487,STFI_S40IZZU,5,191,191,119.31930541992188,42.020952759386844,7.274160333377674,47.50077490112744,133.0,0.0001068115234375,0.0,61.41447448730469,0.24473013349414763,4,6,2,9937f5486b861539,74525ec493b1d198,139,0.5902281920985442,,0
STFI_S40IZZU_6_P_png.rf.0f022617ddf223e993339bb6010835f0,STFI_S40IZZU,6,191,191,114.93359375,43.89363402349008,7.29387257067289,66.06040667719208,139.0,0.000244140625,0.0,52.190826416015625,0.8769496450206957,4,6,2,ca2bf51cdca1236c,bbc9cbc96879d081,139,0.665813302141661,,1
STFI_S8PRCCZ_5_P_png.rf.04a7ea9c9c7dcebbd3d8dbf92477cfa6,STFI_S8PRCCZ,5,207,207,203.9759979248047,22.460349599892915,6.029323137578103,35.316432072781026,64.25,0.0001220703125,0.0,21.940155029296875,0.7807883497864594,5,5,3,804e6f7e0ccfce60,23cacca8ba3bc686,49,0.26776901706062245,low_quality_score,0
STFI_S8PRCCZ_6_P_png.rf.10dca0666711962361e836b65fe9abce,STFI_S8PRCCZ,6,229,229,203.59909057617188,20.82351292599782,5.998082528171449,29.12520296033472,59.0,0.0001373291015625,0.0,22.213973999023438,0.6119639213592418,5,5,2,cfcd3089b535a6a2,7762615e73633908,49,0.23238055787649986,low_quality_score,0
STFI_SCIJSLL_5_P_png.rf.9ab3cfc19d8f005c29ac1f4c56cea920,STFI_SCIJSLL,5,108,108,128.90310668945312,30.65232526350029,6.847053494745966,56.12933349609375,109.0,0.0,0.0,46.42070007324219,0.9632201646090535,6,0,3,a266e4855e7efc80,67c79763f9f2f6e0,-1,nan,image_too_small,0
STFI_SCIJSLL_6_P_png.rf.bb67141af2756cb4d61ccd665838df61,STFI_SCIJSLL,6,108,108,115.79954528808594,35.98636191408895,7.092080104006593,62.048095703125,116.0,3.0517578125e-05,0.0,54.64910888671875,0.585133744855967,3,0,2,c17fc02d98c79d29,82842a089366c490,-1,nan,image_too_small,0
STFI_SG365V1_5_P_png.rf.691296de0f2cd232b13e92ba3d8c4dc0,STFI_SG365V1,5,319,319,121.21896362304688,43.56445551060737,7.012134148703369,176.17029576352797,120.0,3.0517578125e-05,0.0,32.31182861328125,0.7961006672497322,14,4,4,d1834bba3e494717,59d1c29514929014,42,0.6788661654833312,,1
STFI_SG365V1_6_P_png.rf.074d9367523b26bcad2eb6f09d3301cd,STFI_SG365V1,6,319,319,121.23011779785156,43.49335658651119,7.008711890130172,178.54565608291887,120.0,3.0517578125e-05,0.0,32.47450256347656,0.7806723597448925,14,4,3,85d61eef6b1c1252,65749c56d796f6d7,86,0.6785150464994651,,0
STFI_SP3YZX0_5_P_png.rf.a7c83e09ad3dbc8c2205b279e56b1811,STFI_SP3YZX0,5,124,124,97.62519836425781,33.335200720977646,6.924928059851042,76.2178955078125,106.0,0.000701904296875,0.0,71.04176330566406,0.9679370447450573,4,0,1,e06986a6f4999aec,8f8b99998dc5d8a8,-1,nan,image_too_small,0
STFI_SP3YZX0_6_P_png.rf.1391e0b97547383ca342601bd066d9e0,STFI_SP3YZX0,6,216,216,99.39970397949219,41.32249687617288,7.081675541924627,46.76142302318476,120.0,0.0001983642578125,0.0,69.49104309082031,0.9815457818930041,6,4,3,c73f21803e4f87d2,ea8e666129c2caca,205,0.5909897552220125,,1
STFI_T22G0S1_5_P_png.rf.2e58d1626cb6fdd22c125fb3a63ca096,STFI_T22G0S1,5,121,121,171.04884338378906,23.771967204012896,6.344330116275444,31.51263427734375,74.0,0.0,0.0,23.929656982421875,0.6496823987432552,2,3,2,b34ee3463e30434f,c9c6dbbf35dc9c1c,-1,nan,image_too_small,0
STFI_T22G0S1_6_P_png.rf.caf4b230f8fa67e70b438537b746a81f,STFI_T22G0S1,6,134,134,170.86822509765625,23.602463077077353,6.330715899724984,22.125249422853813,74.0,0.0,0.0,23.731613159179688,0.6609489864112275,3,3,2,e61bb6136b25163a,6c1c240251c4c6c7,98,0.3096342627314297,,1
STFI_T3WH8UL_5_P_png.rf.e05ca519d671911f0d127ce62c6f2c48,STFI_T3WH8UL,5,174,174,154.98953247070312,42.78194208033578,7.072092764800572,21.593611746793613,134.0,0.0,0.0,32.25390625,0.17862333201215483,5,6,1,c3521367f69e9c88,4dc9b50c860a4a6a,191,0.47976809205166365,,1
STFI_T3WH8UL_6_P_png.rf.6abc223ecff9180e6c58bb0b58e841dd,STFI_T3WH8UL,6,106,106,177.12918090820312,24.95780263056969,6.207836197687305,36.993499755859375,75.0,0.0,0.0,27.304306030273438,0.33259166963332143,2,2,1,80787e803e037faf,2dbbd9e0e4d4d072,-1,nan,image_too_small,0
STFI_TCTQ1AS_5_P_png.rf.c5f77dfecd2f7d508819287c5865ba39,STFI_TCTQ1AS,5,129,129,127.60691833496094,34.33104852299736,7.030646123562795,53.080565623007715,105.0,0.00030517578125,0.0,60.06678771972656,0.41728261522745025,2,4,2,cbc1dc1578c76a38,50d0c1d1ab4b7c11,163,0.5468898717035775,,1
STFI_TCTQ1AS_6_P_png.rf.bac740f5904b1d11d75340b6d85a3e96,STFI_TCTQ1AS,6,130,130,142.1676788330078,34.33296577221647,7.07076479177873,58.836348730837926,107.0,0.000396728515625,0.0,51.414703369140625,0.7618343195266272,3,4,2,ae17cb6a668111ed,c6666eac242a2346,63,0.5628426007779392,,1
STFI_TFJMJ22_5_P_png.rf.006b5838ccdd76b3098607fe8c650a49,STFI_TFJMJ22,5,117,117,129.1033935546875,31.507193432540216,6.749939768080976,37.562286376953125,90.0,0.0,0.0,39.23773193359375,0.8590839360070129,4,2,2,ca807537c837e8f2,0c99e1e9b9c93ca1,-1,nan,image_too_small,0
STFI_TFJMJ22_6_P_png.rf.ce6c6b99aa48eee76f26f78b33e5fab6,STFI_TFJMJ22,6,117,117,133.80276489257812,27.58829833465365,6.691495334262805,36.936859130859375,85.0,0.0,0.0,39.134246826171875,0.7911461757615603,5,2,3,93a07f20bf423dc3,5be6d6be9a994155,-1,nan,image_too_small,0
STFI_UEOC3BR_5_P_png.rf.352ff657711fe7615f582815e41f0aa9,STFI_UEOC3BR,5,205,205,132.6900634765625,35.974220915190855,7.1180357662344935,39.21964852861129,119.0,0.0003204345703125,0.0,40.37071228027344,0.1951219512195122,7,5,1,fe2ea4e45adb00d1,25557d3838465653,208,0.5125757815412967,,0
STFI_UEOC3BR_6_P_png.rf.a15494ab17caba83100d69efec82dd60,STFI_UEOC3BR,6,228,228,128.70777893066406,36.65372622633812,7.1507783452123395,33.21869710739702,125.0,0.0001983642578125,0.0,40.811492919921875,0.5962796244998461,7,5,2,e0a99f0dad0b4b8b,83958b8da78dd98d,208,0.5601354219390965,,1
STFI_UIJWP6A_5_P_png.rf.11bf06e6ca1972b30f5e1e5b693f7bb4,STFI_UIJWP6A,5,524,524,113.93174743652344,35.42405458130366,7.007973516352526,514.0938611393794,108.0,0.0,0.0,37.04164123535156,0.9257109142823845,36,0,15,d445123c9a652faf,b4f4c6983d36d4d5,2,0.705958958269309,,0
STFI_UIJWP6A_6_P_png.rf.82b81fe4333e101040c917c2ad1b3c01,STFI_UIJWP6A,6,528,528,113.77484130859375,35.444159969266664,7.009880913675399,541.12616573181,108.0,0.0,0.0,37.13508605957031,0.916820907943067,35,0,15,c1ef4596cccb7805,54d49343e69cd4d2,2,0.7078023722150542,,1
STFI_UNEHSD9_5_P_png.rf.5743873e59be077149337526d91f80f4,STFI_UNEHSD9,5,190,190,102.80445861816406,46.9355427929014,7.380056437495496,91.81922890222631,163.0,0.00164794921875,0.0,45.19313049316406,0.9685595567867035,4,7,5,9531ca44dbcacc73,aa9edece8cac6860,3,0.7177393552884814,,1
STFI_UNEHSD9_6_P_png.rf.4318a81e02fdb11b0fd492eec06653ba,STFI_UNEHSD9,6,189,189,98.55436706542969,48.96750673511013,7.36925765890283,97.61310853715986,157.0,0.002960205078125,0.0,48.5828857421875,0.14937991657568375,4,6,1,ab28de2df0cd3492,eb4b89939f5f71cd,88,0.6489835836064035,,1
STFI_V1KM3FV_5_P_png.rf.b6ae7376df82421b1e94e78bcebe52b1,STFI_V1KM3FV,5,552,552,175.33580017089844,30.484066924668788,6.7121514422065225,836.7482737153769,102.0,0.0,0.0,43.30528259277344,0.9927634688090737,42,0,14,8e311f097253cdf2,e8352884afe36345,129,0.6257041881204525,,1
STFI_V1KM3FV_6_P_png.rf.a48d0dafa2e4ddce8092dc0a2dcdb663,STFI_V1KM3FV,6,536,536,175.14695739746094,30.688609714260924,6.72200668974177,779.118220317876,102.0,0.0,0.0,43.36674499511719,0.747702717754511,42,0,12,db9a4aa325f59470,c539384edecb53ec,129,0.616874894726115,,0
STFI_VED5J6F_5_P_png.rf.5b8c7dc5685e71842a220e23ca29efb5,STFI_VED5J6F,5,468,468,160.30198669433594,39.98898132792135,7.226956693689548,842.486842229031,125.0,0.0,0.0,67.84266662597656,0.583840127109358,23,2,6,f341486df0cdc1f2,934ddcd44d52294d,253,0.7391380081926426,,1
STFI_VED5J6F_6_P_png.rf.5023236ea55672acbc97ed55b68dc6d0,STFI_VED5J6F,6,596,596,157.307373046875,40.78837422007754,7.263168451914533,1452.7943944109138,128.0,0.0,0.0,68.44749450683594,0.8413472366109634,33,3,16,bcb228f8bc296a8b,bebcc5b814925235,253,0.765830189368126,,1
STFI_WIS1FI3_5_P_png.rf.3b2aaeafd604be4b141d96abe92c5a34,STFI_WIS1FI3,5,592,592,70.80326843261719,31.59241904089388,6.637452903813035,710.3592886438128,93.0,1.52587890625e-05,0.0,42.38031005859375,0.8170425493060629,29,4,20,83f933ee6c71a228,955a5bd1d2c2d8d8,157,0.5958139896472867,,0
STFI_WIS1FI3_6_P_png.rf.bdf32ab55dbb2f41c9926b5121e4dec7,STFI_WIS1FI3,6,608,608,71.57888793945312,32.02881806444188,6.663812752112113,803.7041785782203,93.0,3.0517578125e-05,0.0,42.59086608886719,0.8407202216066482,33,7,19,d6ac26991994d5dc,266ba454b590c4c5,157,0.6018943884672088,,1
STFI_WS49LU2_5_P_png.rf.fe710067b05c1aed1f651f9dbffb8551,STFI_WS49LU2,5,120,120,97.0035400390625,28.654222037827573,6.805812960466083,35.395660400390625,90.0,6.103515625e-05,0.0,44.23765563964844,0.739375,3,3,3,ad2bba7c45c52417,0f1bcfca4a26aabc,-1,nan,image_too_small,0
STFI_WS49LU2_6_P_png.rf.23f85dbee1c81567338ec32554dc3e04,STFI_WS49LU2,6,588,588,86.01219177246094,27.5735719226327,6.771171011073364,379.6833124475088,87.0,0.0,0.0,45.463134765625,0.9881125919755659,42,9,25,dfc04f16958d9ce0,2a0da3524c382a53,40,0.5894998419835935,,1
STFI_WXL2R29_5_P_png.rf.8510eefea1b0dde20e0e4db6eb3216ce,STFI_WXL2R29,5,308,308,127.4532470703125,37.40533925443983,7.199749795028186,115.13227492477745,119.0,6.103515625e-05,0.0,52.82551574707031,0.6611675662000338,16,4,5,d519056d2d927a67,72b228280602686c,86,0.652296629109661,,1
STFI_WXL2R29_6_P_png.rf.46bb3584fec27072fee73c57501fc2ab,STFI_WXL2R29,6,307,307,127.48341369628906,37.19682540692839,7.192619849969321,112.22110014781356,118.25,1.52587890625e-05,0.0,52.843109130859375,0.6632855521013485,16,4,4,884c52397bc72f33,b1b2ebeb9fbfe9c9,86,0.6485901167577297,,0
STFI_X03D5K3_5_P_png.rf.e0a8680b450fe1506cb16ad70027218e,STFI_X03D5K3,5,552,552,170.5675811767578,39.285400886634854,7.116846144755341,404.84944258630276,128.0,0.0,0.0,13.216537475585938,0.7310964083175804,24,2,14,e83a3dba876e6114,3595974154112557,114,0.6832687523883011,,1
STFI_X03D5K3_6_P_png.rf.eb3221b63df75ac84cafe31a9d5d473f,STFI_X03D5K3,6,104,104,171.2998809814453,33.95353338291986,6.800432796235323,80.10986328125,117.0,0.0005340576171875,0.0,11.698257446289062,0.20136834319526625,1,2,1,c0bdb8d2877f62a0,95b5a554c0c1a0f1,-1,nan,image_too_small,0
STFI_XF8NYFR_5_P_png.rf.eb9d822325915ea5ae96ccb80e8f8092,STFI_XF8NYFR,5,109,109,123.53153991699219,31.172097921496817,6.8409405947470905,44.744903564453125,95.0,6.103515625e-05,0.0,33.93634033203125,0.22759027017927785,5,3,1,b2dedfc159483065,706d369d9b9f4b5f,-1,nan,image_too_small,0
STFI_XF8NYFR_6_P_png.rf.73ce1d313165f0cbaaf21b78ef9d18f3,STFI_XF8NYFR,6,103,103,111.38511657714844,33.49216131315068,6.950866314665552,68.30072021484375,107.0,0.000274658203125,0.0,46.577178955078125,0.9422188707701009,2,2,2,8785a0bd3ccd6a33,beecc16c7442534d,-1,nan,image_too_small,0
STFI_XFCRR16_5_P_png.rf.b6d7b5e5cfdf13e4c7d88287c35ccbdc,STFI_XFCRR16,5,492,492,119.29940795898438,34.24196269092692,7.102761206362529,491.4235064496752,110.0,4.57763671875e-05,0.0,38.69775390625,0.9757543459580936,21,1,12,9f137cea4c91183d,3d4918d467993832,86,0.7175223906129319,,0
STFI_XFCRR16_6_P_png.rf.ea59b4e7307912df3eda9b47f81856f4,STFI_XFCRR16,6,640,640,119.27806091308594,35.93777383896621,7.185453126740271,1050.2584907375276,115.0,0.0001220703125,0.0,40.20744323730469,0.99687744140625,26,1,17,de5f4ca98053cc1d,6335780cf7a351b4,86,0.7429870850383412,,1
STFI_Y6U9XTP_5_P_png.rf.da59be4be6a5f4b9b2f4a8a0f5c36b09,STFI_Y6U9XTP,5,100,100,107.95721435546875,31.45248851277804,6.942990193570892,42.42181396484375,111.0,0.000152587890625,0.0,33.14344787597656,0.17459999999999998,1,4,1,b594c942d8f66167,f0f25e3e158c0c12,-1,nan,image_too_small,0
STFI_Y6U9XTP_6_P_png.rf.bcee8bbf655223fa15c49ea821017cd1,STFI_Y6U9XTP,6,632,632,118.93702697753906,35.624242965489984,7.142870587384465,746.4952697297558,113.0,0.0,0.0,41.03724670410156,0.9968379466431662,32,10,22,b5256bb4a685af88,061a6a1eb42a1a23,86,0.7359998181234244,,1
STFI_YSAVXT4_5_P_png.rf.de6651b003af0fbc18b5162b40f5fb84,STFI_YSAVXT4,5,600,600,169.6476287841797,53.26281121271336,7.023286975367262,978.5561293875799,162.0,0.00042724609375,0.0,31.902008056640625,0.9317777777777777,47,3,29,db1c5a6aad255784,31b958d6599950c0,209,0.7992699951295862,,1
STFI_YSAVXT4_6_P_png.rf.75a3bd722c77eea8e12fd814d0332e4a,STFI_YSAVXT4,6,608,608,171.64822387695312,51.71012044361944,6.976483898690188,849.6603917924222,161.0,0.00018310546875,0.0,32.43218994140625,0.9230544494459832,45,3,26,87490f0ff8f8c0f1,73e2e595646df5fd,45,0.7857892704016018,,0
STFI_Z1H7ZCP_5_P_png.rf.32941fe4b259fa4cfdd5cfc04d6d7b53,STFI_Z1H7ZCP,5,180,180,187.27207946777344,31.766668206931474,6.725709396109245,83.34750894433819,103.0,0.0001068115234375,0.0,27.63818359375,0.966820987654321,4,3,4,b7e65c416c4de059,656ca84e9dd83ab6,251,0.4893443926333367,,1
STFI_Z1H7ZCP_6_P_png.rf.fceb18ac0958210fc22ade8d1a2837eb,STFI_Z1H7ZCP,6,191,191,187.25962829589844,31.21384808876215,6.706166230363338,53.8872668442782,102.0,4.57763671875e-05,0.0,27.441238403320312,0.9687234450810012,4,3,5,e24c09a939e794f3,92a1e4448deac959,114,0.45596355627074314,,0
STFI_ZETZ0CP_5_P_png.rf.f20ab690a6a02dd6566542d92eacaa9c,STFI_ZETZ0CP,5,496,496,144.92039489746094,24.768021528669625,6.629397234760189,395.15621852874756,81.0,0.0,0.0,17.950515747070312,0.9476822645681581,31,0,28,e1b09d26abd945cc,968d8799a7ee3b6b,215,0.5755980067284523,,0
STFI_ZETZ0CP_6_P_png.rf.49832f13308573641c755e07d81286ce,STFI_ZETZ0CP,6,496,496,144.88079833984375,24.833186383238957,6.63215049076065,399.62825792934746,82.0,0.0,0.0,18.119735717773438,0.9476822645681581,31,0,24,b51ac8ccfe731066,2923881a661e4e84,215,0.577950028862031,,1
STFI_ZJYQT74_5_P_png.rf.ce1ca6c96ffdc7c2897906463ad52d02,STFI_ZJYQT74,5,189,189,167.71157836914062,29.986711802733492,6.84951684360678,36.02345588407479,94.0,0.0001220703125,0.0,12.957504272460938,0.6092214663643235,3,3,2,f5ea9919cae72212,1012ee6fce1e1e1c,255,0.42709663836979345,,1
STFI_ZJYQT74_6_P_png.rf.7779daa453d2853425c5b2975515f5a0,STFI_ZJYQT74,6,188,188,168.00059509277344,29.763723327743033,6.842651717214439,37.16445552348159,94.0,0.0001068115234375,0.0,12.722915649414062,0.6124094612947035,3,3,2,a040ccb31f4d7f9c,8687868c0918b7f7,227,0.4274039538148631,,1
STFI_ZOVJ5BN_5_P_png.rf.cb46d45493a05e3834a3523b67c45b57,STFI_ZOVJ5BN,5,556,556,146.64312744140625,33.34040358726463,6.935277571850264,386.4795597845223,107.0,0.0,0.0,43.50532531738281,0.996406112520056,36,0,14,eaa30c35a130c7df,aba1259da626b3a1,208,0.6723311448025254,,0
STFI_ZOVJ5BN_6_P_png.rf.777cb4bb90ecd30c85a86f57bdf402fe,STFI_ZOVJ5BN,6,556,556,146.595703125,33.38429885079993,6.936449000240069,388.4414785129484,107.0,0.0,0.0,43.649383544921875,0.996406112520056,36,0,13,bff65860d465928a,2a6a4b469a9a3272,208,0.6730603160935453,,1
STFI_ZSWNWF9_5_P_png.rf.87e8e200016361b779c3d01bdc90d3eb,STFI_ZSWNWF9,5,632,632,155.4992218017578,27.326775412106425,6.777483258226244,368.3839104613289,87.0,0.0,0.0,10.232666015625,0.9968379466431662,48,3,28,e2236f74a49519e9,0e8bd3cc17945457,227,0.5867656279252005,,1
STFI_ZSWNWF9_6_P_png.rf.d500a60b3aab8a6e447c62e55376370e,STFI_ZSWNWF9,6,616,616,155.1300811767578,27.34467131761704,6.781141498995621,352.0258948793635,88.0,0.0,0.0,10.28466796875,0.9594788328554562,49,3,21,b3773a21f0c06cba,0f4a24dc14d6d515,227,0.5841299267573871,,0
STFI_ZTSUG0Q_5_P_png.rf.d068a278820004e29e1d5aaccc5f1e08,STFI_ZTSUG0Q,5,314,314,152.88218688964844,37.67198463831689,6.857704531890473,136.70229193917476,109.0,1.52587890625e-05,0.0,72.19984436035156,0.9872915736946732,8,11,4,e37a3385d980267b,88494db0d2cfcf5c,8,0.6217426155494777,,1
STFI_ZTSUG0Q_6_P_png.rf.988a7b399aa49194af7da3d76ea2d23a,STFI_ZTSUG0Q,6,108,108,141.66714477539062,38.59367035198053,6.904337620143953,68.06381225585938,108.0,0.0,0.0,86.37432861328125,0.9815672153635115,1,7,1,e22f78fc46409f19,2a2bcbcfeb039589,-1,nan,image_too_small,0
STFI_ZULGAH3_5_P_png.rf.b0899f0a42787e892c59594ae6c9e3b0,STFI_ZULGAH3,5,136,136,124.00186157226562,38.50653491808669,7.063056114660535,71.20373250148259,117.0,0.000396728515625,0.0,35.17207336425781,0.9853481833910035,4,0,2,c6793307d8b66964,4c558374e56eec25,171,0.6138526414199073,,1
STFI_ZULGAH3_6_P_png.rf.68d5bc71711d469924e3edec71260b89,STFI_ZULGAH3,6,164,164,138.99905395507812,37.72560552968715,7.158921802340853,79.20573422475718,117.0,0.00054931640625,0.0,28.916641235351562,0.34544170136823316,5,2,1,ae634af170c1e762,8227472f2e6ee7e9,63,0.5761329163376524,,0
STFI_ZW01TN1_5_P_png.rf.382414c0f160c41b49f49a49cd8c5c15,STFI_ZW01TN1,5,301,301,103.13336181640625,51.86759265899282,7.374332506292058,154.6034494077321,167.0,0.000823974609375,0.0,43.55570983886719,0.8396375315945741,11,8,3,ab11f466737cd015,4bb7f34b4993374d,88,0.7686826606976859,,1
STFI_ZW01TN1_6_P_png.rf.b7683dcb5fa1a926471b1d9724fcf7cd,STFI_ZW01TN1,6,320,320,126.29022216796875,51.78886037729694,7.478900421656816,209.57257021870464,167.0,0.00079345703125,0.0,35.52131652832031,0.9351562499999999,10,8,5,b22cec77346a891e,96def58eccddc89a,67,0.814599239538894,,1
STMI_0ZDR4VA_1_P_png.rf.8cd588bcfafcba146f707ce1f1158bf1,STMI_0ZDR4VA,1,153,153,126.70442199707031,45.94655147035746,7.028832992849402,25.513806057861075,131.0,0.0128021240234375,0.0,37.17433166503906,0.6891366568413858,5,2,2,80f87e8476c3fc43,8cbb9bee8eaecc84,182,0.5772333145495743,,0
STMI_0ZDR4VA_2_P_png.rf.0d902a0f43eddcd7acb60222e694af2c,STMI_0ZDR4VA,2,132,132,115.53675842285156,45.45621562777976,7.244591141906308,58.262770225992426,129.0,0.01416015625,0.0,37.64860534667969,0.17493112947658404,5,2,1,db2924743472da79,6d61797959694870,182,0.5822445198201545,,1
STMI_10WNQOJ_1_P_png.rf.15e2e189ce19e9e54669cbb55840a350,STMI_10WNQOJ,1,220,220,60.500335693359375,22.615639786953796,6.475029562813793,20.95855689048767,72.0,0.0141754150390625,0.0,70.57276916503906,0.21072314049586777,1,6,1,c7beb88f1da02436,6644c4414041c542,17,0.26515604054473574,low_quality_score,0
STMI_10WNQOJ_2_P_png.rf.a1ce661ff6b2b9b155386c92720ad88c,STMI_10WNQOJ,2,220,220,63.68473815917969,20.36046446950819,6.33940224052309,22.175080416491255,68.0,0.01531982421875,0.0,66.88482666015625,0.21072314049586777,2,4,1,9889b72318fb7334,cbb235bbb3d151b8,17,0.24566049653528904,low_quality_score,0
STMI_13HCLZ7_1_P_png.rf.38e450ceea2f726e58cbb6c19cbf67db,STMI_13HCLZ7,1,110,110,62.38627624511719,30.199080663381704,6.618636203891998,32.21600341796875,96.0,0.006439208984375,0.0,110.81166076660156,0.7115702479338843,2,0,1,f1520f3c76d8e14c,09c9898c079a3b6b,-1,nan,image_too_small,0
STMI_13HCLZ7_2_P_png.rf.44760ccccdb43a67cc324f107273ba32,STMI_13HCLZ7,2,110,110,60.219940185546875,27.370084356322387,6.5457285294769765,23.25299072265625,88.0,0.00518798828125,0.0,116.36981201171875,0.38181818181818183,2,0,1,9e8e67398bd88d90,7f657470f0300c4c,-1,nan,image_too_small,0
STMI_18EE3UX_1_P_png.rf.27c392b5b64713b812af65edd07b0e3d,STMI_18EE3UX,1,96,96,52.8621826171875,27.114724805737374,6.418392310922876,35.8680419921875,99.0,0.03271484375,0.0,119.55368041992188,0.9586588541666667,1,0,1,c0e31f3e1e1e0e1b,61cac9c4c48dd8c4,-1,nan,image_too_small,0
STMI_18EE3UX_2_P_png.rf.327fa1ad0c1e02209d5109a6e5c7f152,STMI_18EE3UX,2,96,96,53.0250244140625,27.193887584750737,6.4243218083091875,35.854705810546875,100.0,0.0362396240234375,0.0,119.56927490234375,0.9586588541666667,1,0,1,96964b296b6b394a,79acaccc5c5e65d8,-1,nan,image_too_small,0
